person_age,person_gender,person_education,person_emp_exp,person_home_ownership,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status,person_income_log,loan_amnt_log
24.0,female,Associate,0,MORTGAGE,DEBTCONSOLIDATION,12.68,0.19,3.0,699,Yes,0,11.674159569433698,9.998797732340453
23.0,male,Bachelor,1,MORTGAGE,PERSONAL,16.4,0.13,3.0,648,No,0,11.673929747969916,9.615805480084347
24.0,male,Master,0,RENT,DEBTCONSOLIDATION,7.88,0.25,4.0,601,Yes,0,10.950824090522445,9.546812608597396
22.0,female,High School,0,MORTGAGE,EDUCATION,6.91,0.11,4.0,522,Yes,0,11.67302697486234,9.470779708034089
26.0,male,Bachelor,3,MORTGAGE,MEDICAL,13.61,0.05,3.0,663,Yes,0,11.675188861822317,8.699514748210191
23.0,female,Bachelor,0,MORTGAGE,PERSONAL,7.51,0.04,3.0,667,Yes,0,11.676395442078821,8.517193191416238
24.0,female,High School,0,MORTGAGE,HOMEIMPROVEMENT,13.61,0.06,4.0,632,No,0,11.672532659479065,8.824677891164198
23.0,female,Associate,3,RENT,PERSONAL,16.89,0.27,3.0,656,No,1,10.841500636482598,9.546812608597396
25.0,male,Associate,5,MORTGAGE,HOMEIMPROVEMENT,14.59,0.21,2.0,577,Yes,0,11.67302697486234,10.126631103850338
23.0,male,High School,3,MORTGAGE,EDUCATION,11.01,0.04,2.0,608,Yes,0,11.675239873555027,8.476371196895983
22.0,male,High School,1,MORTGAGE,MEDICAL,13.57,0.08,3.0,598,Yes,0,11.67563087707904,9.210340371976184
24.0,female,Bachelor,0,RENT,EDUCATION,11.71,0.23,3.0,630,Yes,0,10.999980931232571,9.546812608597396
23.0,female,Associate,0,MORTGAGE,PERSONAL,16.32,0.03,3.0,610,Yes,0,11.671031170505065,8.294049640102028
26.0,female,Associate,6,RENT,DEBTCONSOLIDATION,14.83,0.26,2.0,536,No,1,10.89875580959371,9.546812608597396
23.0,female,High School,0,MORTGAGE,VENTURE,11.01,0.02,2.0,623,Yes,0,11.675188861822317,7.495541943884256
22.0,female,Bachelor,0,MORTGAGE,EDUCATION,11.34,0.06,4.0,574,Yes,0,11.672413305355239,8.922658299524402
24.0,male,Master,1,MORTGAGE,HOMEIMPROVEMENT,10.28,0.1,2.0,610,No,0,11.675503392727572,9.392661928770137
26.0,male,Associate,5,MORTGAGE,HOMEIMPROVEMENT,11.01,0.14,2.0,566,No,1,11.548099539977882,9.546812608597396
26.0,female,Master,2,OWN,HOMEIMPROVEMENT,5.99,0.08,2.0,670,No,0,11.679676426773225,9.210340371976184
24.0,female,Master,3,RENT,HOMEIMPROVEMENT,9.88,0.23,2.0,575,Yes,0,11.02057806245001,9.546812608597396
24.0,male,High School,1,RENT,EDUCATION,12.21,0.23,3.0,506,Yes,0,11.018858625019192,9.546812608597396
25.0,male,Master,2,MORTGAGE,DEBTCONSOLIDATION,17.19,0.23,2.0,618,No,1,11.548582142178264,10.085809109330082
23.0,female,Bachelor,3,MORTGAGE,MEDICAL,7.51,0.12,2.0,581,Yes,0,11.677676900570718,9.581903928408666
25.0,male,Associate,5,MORTGAGE,PERSONAL,7.49,0.07,2.0,650,Yes,0,11.678905896551063,8.987196820661973
24.0,male,Associate,0,MORTGAGE,VENTURE,11.12,0.21,3.0,626,No,0,11.68059013242055,10.126631103850338
26.0,male,High School,1,MORTGAGE,DEBTCONSOLIDATION,9.32,0.09,3.0,554,Yes,0,11.68212800927103,9.249561085129464
23.0,female,High School,0,MORTGAGE,MEDICAL,6.54,0.05,3.0,569,Yes,0,11.68038715885716,8.62604759632832
23.0,male,Bachelor,0,MORTGAGE,VENTURE,6.54,0.13,3.0,586,Yes,0,11.682541649266629,9.615805480084347
23.0,male,Bachelor,0,RENT,EDUCATION,6.91,0.22,3.0,599,Yes,0,11.062489141217021,9.546812608597396
23.0,male,High School,2,OWN,EDUCATION,15.27,0.09,3.0,595,Yes,0,10.5839546799387,8.160518247477505
22.0,female,High School,0,MORTGAGE,DEBTCONSOLIDATION,14.74,0.03,3.0,649,No,1,11.553174495377892,8.160518247477505
24.0,female,Associate,0,OWN,HOMEIMPROVEMENT,6.03,0.1,3.0,663,Yes,0,11.684110237353266,9.392661928770137
23.0,male,Associate,0,RENT,VENTURE,14.27,0.22,3.0,656,Yes,0,11.073551908610877,9.546812608597396
24.0,female,Master,2,MORTGAGE,HOMEIMPROVEMENT,11.71,0.08,3.0,604,No,0,11.681072029582877,9.210340371976184
24.0,female,Bachelor,4,MORTGAGE,VENTURE,6.62,0.08,3.0,607,Yes,0,11.687584405428838,9.210340371976184
21.0,male,Associate,0,RENT,EDUCATION,14.65,0.22,3.0,692,Yes,0,11.073908743950671,9.546812608597396
25.0,female,Bachelor,0,MORTGAGE,EDUCATION,5.42,0.02,4.0,669,No,0,11.684556750555993,7.600902459542082
24.0,male,Master,4,OWN,VENTURE,7.49,0.1,2.0,681,Yes,0,11.682794813824943,9.392661928770137
22.0,female,Master,0,OWN,MEDICAL,6.99,0.08,4.0,653,Yes,0,10.58149571425327,8.006367567650246
26.0,female,High School,5,MORTGAGE,MEDICAL,8.49,0.1,3.0,641,No,0,11.68155369463218,9.392661928770137
23.0,male,Bachelor,0,OWN,EDUCATION,18.07,0.08,3.0,605,Yes,0,11.68614741227829,9.210340371976184
21.0,female,High School,0,MORTGAGE,PERSONAL,10.59,0.05,4.0,628,Yes,0,11.683208178152427,8.699514748210191
24.0,female,Bachelor,2,MORTGAGE,PERSONAL,11.11,0.05,3.0,614,Yes,0,11.685230355377529,8.779557455883728
25.0,female,Associate,2,RENT,PERSONAL,10.99,0.21,4.0,669,No,0,11.093995105908494,9.546812608597396
25.0,male,Associate,0,MORTGAGE,HOMEIMPROVEMENT,10.36,0.05,2.0,632,No,1,11.550837630040089,8.517193191416238
22.0,male,High School,1,RENT,MEDICAL,7.14,0.21,2.0,649,No,0,11.09133097493218,9.546812608597396
22.0,male,Bachelor,1,MORTGAGE,EDUCATION,14.46,0.21,3.0,611,Yes,0,11.682491008662982,10.126631103850338
24.0,female,Associate,5,MORTGAGE,MEDICAL,5.79,0.04,2.0,676,No,0,11.682718871186912,8.517193191416238
23.0,male,Associate,4,MORTGAGE,VENTURE,11.01,0.08,4.0,648,Yes,0,11.684363005162105,9.210340371976184
22.0,male,High School,2,RENT,PERSONAL,13.92,0.24,3.0,631,No,1,10.97990535569447,9.546812608597396
25.0,male,Bachelor,4,MORTGAGE,DEBTCONSOLIDATION,11.01,0.23,2.0,527,No,1,11.554307302748997,10.085809109330082
22.0,male,Bachelor,1,MORTGAGE,EDUCATION,13.48,0.17,2.0,663,No,1,11.553289754759652,9.798127036878302
26.0,female,High School,4,MORTGAGE,VENTURE,7.88,0.12,3.0,634,Yes,0,11.68319130948345,9.546812608597396
24.0,male,High School,2,MORTGAGE,PERSONAL,10.99,0.19,4.0,657,No,1,11.553654655184298,9.903487552536127
20.0,female,Master,0,MORTGAGE,EDUCATION,11.01,0.2,4.0,594,No,0,11.682482568313045,10.096171896365629
25.0,male,High School,3,RENT,HOMEIMPROVEMENT,6.62,0.21,2.0,611,Yes,0,11.114401213291382,9.546812608597396
26.0,female,Associate,5,RENT,EDUCATION,9.99,0.21,4.0,669,Yes,0,11.116306117506067,9.546812608597396
23.0,male,Master,0,MORTGAGE,VENTURE,8.94,0.08,3.0,693,Yes,0,11.679837231814387,9.210340371976184
24.0,male,Associate,0,MORTGAGE,MEDICAL,11.83,0.21,3.0,602,Yes,0,11.68330938419114,10.126631103850338
23.0,male,Associate,0,MORTGAGE,DEBTCONSOLIDATION,16.0,0.05,3.0,646,No,1,11.554230542786955,8.476371196895983
23.0,female,High School,2,MORTGAGE,EDUCATION,8.94,0.12,3.0,656,No,0,11.68535660578275,9.581903928408666
23.0,male,Associate,0,OWN,PERSONAL,12.98,0.19,3.0,629,No,0,10.580200426632649,8.922658299524402
25.0,male,High School,4,MORTGAGE,HOMEIMPROVEMENT,11.14,0.01,4.0,613,No,0,11.685768912730072,6.907755278982137
23.0,male,Associate,0,MORTGAGE,DEBTCONSOLIDATION,13.57,0.17,4.0,583,Yes,0,11.685129343575898,9.903487552536127
25.0,male,Bachelor,4,MORTGAGE,PERSONAL,9.63,0.05,4.0,543,Yes,0,11.685844624101536,8.764053269347762
25.0,male,Bachelor,0,OWN,PERSONAL,7.37,0.02,2.0,673,Yes,0,11.683730965802935,7.600902459542082
22.0,male,High School,0,MORTGAGE,DEBTCONSOLIDATION,7.66,0.14,3.0,637,No,0,11.68124951212033,9.680344001221918
25.0,female,Bachelor,4,MORTGAGE,PERSONAL,6.91,0.14,4.0,659,No,1,11.553808257642238,9.615805480084347
23.0,male,Bachelor,0,RENT,VENTURE,11.66,0.21,3.0,679,No,0,11.108305000050553,9.546812608597396
21.0,male,Bachelor,0,RENT,EDUCATION,6.54,0.21,2.0,627,Yes,0,11.111895507027121,9.546812608597396
23.0,male,Master,0,MORTGAGE,MEDICAL,9.63,0.08,2.0,558,No,1,11.394434678917609,8.85366542803745
21.0,male,Bachelor,0,MORTGAGE,MEDICAL,11.36,0.13,4.0,577,Yes,0,11.687181247351816,9.615805480084347
21.0,female,Associate,0,MORTGAGE,DEBTCONSOLIDATION,6.62,0.08,2.0,535,No,0,11.682761062253382,9.210340371976184
23.0,male,Bachelor,1,MORTGAGE,EDUCATION,6.62,0.08,3.0,647,Yes,0,11.683537060335459,9.148464968258095
23.0,male,Master,0,MORTGAGE,EDUCATION,6.62,0.08,4.0,622,Yes,0,11.686996412232617,9.104979856318357
26.0,male,Associate,1,MORTGAGE,VENTURE,6.99,0.07,2.0,623,Yes,0,11.687601200155294,9.041921720351219
22.0,male,Associate,0,RENT,VENTURE,12.21,0.21,3.0,608,Yes,0,11.130639629809469,9.546812608597396
24.0,male,Associate,1,MORTGAGE,EDUCATION,12.68,0.07,2.0,633,Yes,0,11.686626639470571,8.987196820661973
23.0,male,Bachelor,3,MORTGAGE,EDUCATION,11.14,0.08,4.0,679,Yes,0,11.68769356610927,9.210340371976184
22.0,male,Associate,1,RENT,EDUCATION,14.35,0.21,4.0,582,Yes,0,11.129393066861613,9.546812608597396
23.0,male,Bachelor,3,OWN,VENTURE,8.59,0.16,2.0,653,No,0,10.58529568842608,8.779557455883728
24.0,male,Bachelor,3,MORTGAGE,VENTURE,8.59,0.08,3.0,571,No,0,11.690711752962422,9.210340371976184
25.0,female,High School,3,RENT,DEBTCONSOLIDATION,6.92,0.2,2.0,655,Yes,0,11.131957828462452,9.546812608597396
26.0,male,Bachelor,5,MORTGAGE,HOMEIMPROVEMENT,13.06,0.08,3.0,668,Yes,0,11.690678267549501,9.169518377455928
24.0,female,Associate,0,OWN,HOMEIMPROVEMENT,11.01,0.38,3.0,681,Yes,0,10.575768540414689,9.615805480084347
24.0,male,Bachelor,0,RENT,MEDICAL,12.61,0.2,2.0,617,No,0,11.135158205301739,9.546812608597396
23.0,male,Bachelor,2,MORTGAGE,VENTURE,11.49,0.01,3.0,614,Yes,0,11.690443838258163,6.907755278982137
22.0,male,High School,0,MORTGAGE,VENTURE,8.9,0.15,3.0,664,No,0,11.696313119946181,9.798127036878302
24.0,male,Master,1,MORTGAGE,DEBTCONSOLIDATION,6.03,0.1,2.0,564,No,0,11.695372013952333,9.392661928770137
26.0,male,Bachelor,3,RENT,VENTURE,10.37,0.2,2.0,621,No,0,11.154835234271214,9.546812608597396
26.0,female,High School,4,MORTGAGE,VENTURE,11.49,0.04,2.0,542,Yes,0,11.692560081838723,8.517193191416238
25.0,male,Associate,4,RENT,MEDICAL,12.61,0.2,3.0,689,No,0,11.166441275597258,9.546812608597396
26.0,male,Bachelor,5,RENT,MEDICAL,12.69,0.19,4.0,603,Yes,0,11.194440483363403,9.546812608597396
22.0,female,Master,0,RENT,PERSONAL,6.03,0.19,2.0,679,Yes,0,11.198789897150261,9.546812608597396
25.0,male,Master,6,MORTGAGE,DEBTCONSOLIDATION,6.17,0.12,4.0,642,No,0,11.695397010515308,9.615805480084347
23.0,female,Master,0,RENT,EDUCATION,14.84,0.19,3.0,682,Yes,0,11.19640486415072,9.546812608597396
23.0,male,Bachelor,0,MORTGAGE,EDUCATION,7.88,0.02,2.0,563,No,0,11.693328515941552,7.495541943884256
26.0,female,Bachelor,2,MORTGAGE,MEDICAL,14.22,0.17,4.0,670,Yes,0,11.691163696326546,9.903487552536127
24.0,male,Bachelor,0,MORTGAGE,EDUCATION,9.88,0.1,2.0,606,No,0,11.691280833494304,9.413281215972873
22.0,female,High School,0,RENT,VENTURE,7.88,0.19,2.0,665,Yes,0,11.191962337949786,9.546812608597396
26.0,female,Associate,2,MORTGAGE,VENTURE,14.91,0.07,4.0,705,No,0,11.69472188390343,8.987196820661973
23.0,male,Bachelor,2,MORTGAGE,DEBTCONSOLIDATION,6.91,0.19,4.0,593,No,0,11.696354741349577,10.043249494911286
24.0,male,High School,3,MORTGAGE,VENTURE,11.01,0.08,3.0,643,No,1,11.571939378527594,8.987196820661973
22.0,female,Associate,0,RENT,DEBTCONSOLIDATION,13.48,0.19,3.0,651,Yes,0,11.200076000571526,9.546812608597396
25.0,female,High School,3,MORTGAGE,PERSONAL,11.58,0.07,2.0,619,No,0,11.697627519463241,9.047821442478408
23.0,male,Master,1,MORTGAGE,EDUCATION,15.7,0.21,2.0,681,Yes,0,11.698250839117575,10.126631103850338
25.0,male,High School,4,RENT,DEBTCONSOLIDATION,14.59,0.21,4.0,673,No,1,11.093021618159923,9.546812608597396
25.0,female,Bachelor,5,MORTGAGE,HOMEIMPROVEMENT,12.42,0.11,4.0,612,Yes,0,11.699604182205592,9.457200449907708
22.0,female,Bachelor,0,MORTGAGE,PERSONAL,7.51,0.06,4.0,628,Yes,0,11.700002363848043,8.871365005136852
22.0,female,Associate,0,MORTGAGE,MEDICAL,9.67,0.04,3.0,511,Yes,0,11.698732606715565,8.517193191416238
23.0,female,Master,4,MORTGAGE,PERSONAL,14.74,0.05,4.0,688,Yes,0,11.69828407192168,8.612503371220562
22.0,male,Associate,3,RENT,EDUCATION,12.73,0.19,2.0,693,No,0,11.199542605224037,9.546812608597396
24.0,male,High School,0,MORTGAGE,HOMEIMPROVEMENT,9.62,0.1,3.0,580,No,0,11.697602578593886,9.392661928770137
25.0,female,Bachelor,3,MORTGAGE,MEDICAL,8.94,0.1,2.0,633,Yes,0,11.699703742481125,9.392661928770137
26.0,female,Doctorate,0,MORTGAGE,PERSONAL,11.01,0.02,3.0,681,No,0,11.702619776093597,7.90100705199242
25.0,male,High School,6,RENT,HOMEIMPROVEMENT,11.01,0.19,2.0,639,Yes,0,11.202315887874743,9.546812608597396
23.0,male,Bachelor,0,MORTGAGE,EDUCATION,7.49,0.17,3.0,645,Yes,0,11.704330640497226,9.903487552536127
25.0,female,High School,4,MORTGAGE,MEDICAL,11.01,0.07,4.0,614,Yes,0,11.703529295516654,8.987196820661973
23.0,male,High School,0,MORTGAGE,PERSONAL,11.49,0.04,2.0,678,No,0,11.702115049442002,8.476371196895983
22.0,male,Associate,2,RENT,EDUCATION,6.99,0.19,4.0,679,No,0,11.214546382970113,9.546812608597396
25.0,female,Associate,3,MORTGAGE,HOMEIMPROVEMENT,10.38,0.1,4.0,674,Yes,0,11.70458660509294,9.392661928770137
23.0,female,Associate,0,RENT,DEBTCONSOLIDATION,10.99,0.18,4.0,651,Yes,0,11.235800799789505,9.546812608597396
24.0,male,Bachelor,3,MORTGAGE,MEDICAL,13.61,0.08,3.0,700,Yes,0,11.702776934016953,9.210340371976184
24.0,male,Associate,5,RENT,VENTURE,8.59,0.19,4.0,631,Yes,0,11.226336128598184,9.546812608597396
25.0,male,High School,6,MORTGAGE,VENTURE,8.0,0.07,2.0,631,Yes,0,11.705881936718022,8.987196820661973
24.0,male,Master,6,RENT,PERSONAL,12.69,0.18,2.0,689,Yes,0,11.242428217272549,9.546812608597396
23.0,male,High School,1,MORTGAGE,MEDICAL,11.71,0.21,3.0,604,Yes,0,11.701336774853951,10.126631103850338
24.0,male,High School,3,MORTGAGE,EDUCATION,9.91,0.05,2.0,614,Yes,0,11.701833615783992,8.794824928014517
22.0,male,Master,0,RENT,DEBTCONSOLIDATION,7.88,0.18,3.0,586,Yes,0,11.260855036707621,9.546812608597396
23.0,female,High School,0,RENT,PERSONAL,10.65,0.18,4.0,599,Yes,0,11.280488866744426,9.546812608597396
23.0,male,Bachelor,3,MORTGAGE,PERSONAL,16.77,0.29,3.0,667,No,0,11.705246856342516,10.46310334047155
23.0,male,Master,0,RENT,DEBTCONSOLIDATION,9.99,0.18,2.0,646,Yes,0,11.282266241614355,9.546812608597396
24.0,female,High School,3,RENT,EDUCATION,10.99,0.18,4.0,583,Yes,0,11.27670933866749,9.546812608597396
23.0,male,Bachelor,4,MORTGAGE,EDUCATION,17.58,0.12,3.0,693,Yes,0,11.703049833827205,9.546812608597396
23.0,female,Bachelor,0,MORTGAGE,MEDICAL,13.49,0.12,4.0,523,Yes,0,11.704759963247191,9.615805480084347
24.0,male,Associate,4,OWN,MEDICAL,8.9,0.05,2.0,616,Yes,0,11.704627883569936,8.699514748210191
22.0,male,High School,2,RENT,MEDICAL,7.49,0.18,2.0,544,Yes,0,11.278506079711642,9.546812608597396
26.0,male,Bachelor,3,RENT,PERSONAL,6.62,0.18,3.0,633,No,0,11.289256775795264,9.546812608597396
25.0,female,Bachelor,0,MORTGAGE,PERSONAL,8.9,0.05,3.0,622,Yes,0,11.705782989679344,8.699514748210191
25.0,female,Bachelor,7,OWN,PERSONAL,6.03,0.39,4.0,624,Yes,0,10.557711975549612,9.615805480084347
23.0,female,Associate,0,RENT,EDUCATION,12.99,0.17,3.0,645,No,0,11.292752497100851,9.546812608597396
25.0,female,Associate,6,MORTGAGE,VENTURE,9.91,0.1,4.0,638,Yes,0,11.705040574651761,9.392661928770137
26.0,male,High School,3,MORTGAGE,VENTURE,6.03,0.08,3.0,677,No,0,11.702479140170814,9.126958763037132
22.0,female,Associate,0,MORTGAGE,EDUCATION,11.01,0.07,2.0,599,No,0,11.703306126432086,9.104979856318357
25.0,male,High School,0,MORTGAGE,PERSONAL,17.58,0.19,3.0,687,No,1,11.580294351841037,9.903487552536127
23.0,male,Associate,0,OWN,PERSONAL,16.77,0.29,4.0,644,No,0,11.703008490157947,10.46310334047155
25.0,female,Bachelor,2,MORTGAGE,HOMEIMPROVEMENT,10.65,0.04,3.0,690,No,0,11.703347457798051,8.476371196895983
25.0,male,High School,3,MORTGAGE,HOMEIMPROVEMENT,6.62,0.1,3.0,679,Yes,0,11.705288107574903,9.363061458993847
23.0,male,Associate,3,MORTGAGE,HOMEIMPROVEMENT,14.65,0.08,4.0,614,No,1,11.576754359382303,9.035986984831405
24.0,male,Bachelor,0,RENT,VENTURE,12.61,0.17,2.0,660,No,0,11.334480384922195,9.546812608597396
26.0,female,Doctorate,2,RENT,MEDICAL,9.63,0.17,3.0,611,No,0,11.342232038656938,9.546812608597396
25.0,female,Associate,3,MORTGAGE,EDUCATION,6.03,0.12,3.0,560,Yes,0,11.702570142143964,9.615805480084347
25.0,male,Bachelor,3,RENT,DEBTCONSOLIDATION,14.42,0.18,2.0,601,No,1,11.26234648046995,9.546812608597396
21.0,male,Master,0,RENT,PERSONAL,6.99,0.16,3.0,637,Yes,0,11.35349587618856,9.546812608597396
23.0,female,Bachelor,1,OWN,EDUCATION,10.37,0.16,3.0,684,Yes,0,10.547917066298643,8.699514748210191
25.0,male,Associate,1,RENT,HOMEIMPROVEMENT,9.99,0.17,2.0,679,No,0,11.347909302332628,9.546812608597396
24.0,male,High School,1,RENT,MEDICAL,14.96,0.21,4.0,583,No,1,11.126939402399548,9.546812608597396
22.0,male,Bachelor,1,MORTGAGE,PERSONAL,8.49,0.05,2.0,646,No,0,11.702528778637326,8.699514748210191
24.0,female,High School,0,MORTGAGE,MEDICAL,9.99,0.07,3.0,586,Yes,0,11.703149051660038,8.987196820661973
24.0,male,Associate,2,RENT,EDUCATION,7.9,0.16,4.0,613,Yes,0,11.374387273506388,9.546812608597396
26.0,female,Master,6,MORTGAGE,DEBTCONSOLIDATION,5.99,0.1,2.0,675,No,0,11.700798251802508,9.392661928770137
23.0,male,Bachelor,3,RENT,VENTURE,10.75,0.16,3.0,610,Yes,0,11.37814758151298,9.546812608597396
23.0,female,Bachelor,1,MORTGAGE,VENTURE,13.49,0.01,4.0,652,No,1,11.57663239042794,6.907755278982137
21.0,female,High School,0,RENT,EDUCATION,13.49,0.16,2.0,557,Yes,0,11.38094715140811,9.546812608597396
22.0,male,Associate,1,MORTGAGE,EDUCATION,9.99,0.12,2.0,640,Yes,0,11.702065390433848,9.571505221187767
24.0,male,High School,5,MORTGAGE,MEDICAL,5.42,0.05,4.0,674,Yes,0,11.704289349748413,8.699514748210191
24.0,male,Master,4,MORTGAGE,MEDICAL,6.99,0.05,4.0,663,Yes,0,11.702479140170814,8.63497622707262
24.0,male,Bachelor,0,MORTGAGE,VENTURE,11.01,0.04,3.0,690,Yes,0,11.703115980142877,8.517193191416238
26.0,female,High School,5,MORTGAGE,PERSONAL,13.99,0.12,4.0,600,Yes,0,11.702040560004985,9.615805480084347
23.0,female,Bachelor,1,RENT,PERSONAL,13.11,0.16,2.0,680,No,0,11.389468865042993,9.546812608597396
23.0,male,Bachelor,3,MORTGAGE,MEDICAL,11.49,0.07,4.0,667,Yes,0,11.703876348462238,8.987196820661973
25.0,female,Associate,2,MORTGAGE,MEDICAL,5.42,0.03,2.0,505,Yes,0,11.704619628010848,8.094073148069352
24.0,female,Bachelor,1,MORTGAGE,MEDICAL,6.99,0.09,4.0,599,Yes,0,11.701469289907028,9.28266103355581
23.0,male,High School,0,MORTGAGE,PERSONAL,11.49,0.09,2.0,559,No,0,11.704495786445332,9.323669057283185
23.0,male,High School,1,MORTGAGE,VENTURE,10.59,0.08,4.0,679,No,0,11.702446046490875,9.210340371976184
25.0,female,Bachelor,3,MORTGAGE,VENTURE,14.79,0.13,2.0,612,No,0,11.704801234568995,9.680344001221918
21.0,male,High School,1,MORTGAGE,VENTURE,8.49,0.05,4.0,573,Yes,0,11.703644993215226,8.732304571033183
26.0,male,Associate,3,MORTGAGE,EDUCATION,14.79,0.07,4.0,605,No,1,11.575665494791414,8.948975607841776
26.0,female,Bachelor,7,RENT,EDUCATION,11.11,0.15,4.0,589,Yes,0,11.417559283597845,9.546812608597396
22.0,female,Master,0,MORTGAGE,EDUCATION,7.49,0.12,2.0,635,No,0,11.703892871789044,9.615805480084347
25.0,male,High School,5,MORTGAGE,EDUCATION,13.99,0.06,4.0,568,Yes,0,11.701908120637189,8.922658299524402
25.0,male,Master,3,MORTGAGE,HOMEIMPROVEMENT,10.59,0.15,2.0,575,Yes,0,11.704231539835648,9.775654181026242
22.0,female,Bachelor,0,OWN,DEBTCONSOLIDATION,14.74,0.1,2.0,664,Yes,0,10.555213600795284,8.294049640102028
24.0,female,Master,1,MORTGAGE,EDUCATION,5.99,0.08,2.0,633,Yes,0,11.706104531764964,9.210340371976184
22.0,male,High School,0,MORTGAGE,EDUCATION,11.49,0.02,3.0,605,No,0,11.700839686950292,8.006367567650246
23.0,female,Bachelor,3,MORTGAGE,VENTURE,8.49,0.09,2.0,686,Yes,0,11.703355723866254,9.305650551780507
26.0,male,Bachelor,5,OWN,MEDICAL,10.59,0.08,2.0,699,No,0,11.702479140170814,9.210340371976184
25.0,male,Associate,0,MORTGAGE,EDUCATION,15.99,0.12,3.0,637,No,0,11.701783942797807,9.615805480084347
22.0,female,Associate,2,MORTGAGE,EDUCATION,11.99,0.12,2.0,599,Yes,0,11.707776531923862,9.615805480084347
24.0,male,Associate,1,MORTGAGE,EDUCATION,15.99,0.09,4.0,678,Yes,0,11.701253944027584,9.239899174217728
24.0,female,High School,3,MORTGAGE,DEBTCONSOLIDATION,19.69,0.22,2.0,657,No,1,11.577495235619528,10.085809109330082
26.0,male,Associate,5,MORTGAGE,DEBTCONSOLIDATION,11.99,0.21,3.0,635,No,0,11.703355723866254,10.126631103850338
25.0,male,High School,2,RENT,HOMEIMPROVEMENT,10.99,0.15,2.0,660,Yes,0,11.453780373109366,9.546812608597396
22.0,male,Associate,1,RENT,EDUCATION,13.48,0.15,4.0,637,No,0,11.465676612369618,9.546812608597396
26.0,female,Associate,4,RENT,EDUCATION,11.01,0.14,2.0,480,Yes,0,11.478654879692781,9.546812608597396
23.0,male,Associate,0,RENT,VENTURE,14.27,0.14,2.0,595,Yes,0,11.480681159991985,9.546812608597396
26.0,female,Bachelor,3,MORTGAGE,EDUCATION,6.92,0.04,4.0,649,Yes,0,11.702214360060871,8.517193191416238
26.0,male,High School,3,MORTGAGE,MEDICAL,14.54,0.11,3.0,627,No,1,11.4150038784094,9.210340371976184
23.0,female,Bachelor,2,MORTGAGE,VENTURE,7.66,0.08,2.0,631,No,0,11.702603231717443,9.210340371976184
25.0,male,Bachelor,5,MORTGAGE,MEDICAL,11.01,0.12,3.0,589,Yes,0,11.704181985821762,9.615805480084347
24.0,male,Master,0,RENT,DEBTCONSOLIDATION,14.17,0.14,4.0,555,Yes,0,11.49533159656918,9.546812608597396
22.0,male,Bachelor,0,MORTGAGE,VENTURE,11.11,0.1,3.0,585,Yes,0,11.70544484674063,9.392661928770137
24.0,male,Bachelor,0,MORTGAGE,VENTURE,5.79,0.05,2.0,686,Yes,0,11.703000221218977,8.699514748210191
22.0,female,High School,0,RENT,PERSONAL,7.9,0.14,4.0,648,Yes,0,11.506243188206307,9.546812608597396
23.0,male,Master,0,MORTGAGE,PERSONAL,11.11,0.08,3.0,666,No,0,11.703297859953894,9.118773178450692
25.0,female,Bachelor,2,MORTGAGE,MEDICAL,5.79,0.1,2.0,637,Yes,0,11.704966302825094,9.392661928770137
24.0,male,Bachelor,0,MORTGAGE,VENTURE,18.62,0.25,2.0,652,Yes,0,11.70392591762362,10.308952660644293
25.0,female,High School,2,MORTGAGE,EDUCATION,5.79,0.06,3.0,559,Yes,0,11.705741758856824,8.85366542803745
24.0,female,Bachelor,2,MORTGAGE,HOMEIMPROVEMENT,6.92,0.1,2.0,662,Yes,0,11.701982619939827,9.392661928770137
24.0,male,Bachelor,1,MORTGAGE,VENTURE,5.79,0.11,4.0,542,Yes,0,11.705147846441445,9.457200449907708
24.0,male,Associate,3,MORTGAGE,MEDICAL,6.17,0.17,4.0,652,No,0,11.70151069726015,9.903487552536127
24.0,female,Bachelor,4,MORTGAGE,EDUCATION,10.74,0.06,2.0,556,Yes,0,11.701932954354756,8.948975607841776
22.0,male,High School,0,MORTGAGE,EDUCATION,10.74,0.08,3.0,651,Yes,0,11.700789964566923,9.210340371976184
23.0,female,Bachelor,2,MORTGAGE,VENTURE,17.14,0.21,2.0,574,Yes,0,11.707117949334386,10.126631103850338
25.0,female,Bachelor,2,MORTGAGE,EDUCATION,6.54,0.06,4.0,626,Yes,0,11.7015686646742,8.922658299524402
